customer_id,customer_name,signup_date,gender,city,area,acquisition_channel
401,Customer 401,2024-08-16,Female,Pune,Viman Nagar,Organic
402,Customer 402,2025-01-05,Female,Mumbai,Navi Mumbai,Paid Ads
403,Customer 403,2025-03-01,Female,Delhi,North Delhi,Organic
404,Customer 404,2023-11-08,Male,Mumbai,Powai,Referral
405,Customer 405,2024-06-03,Male,Hyderabad,Hitech City,Social Media
406,Customer 406,2023-07-09,Female,Chennai,OMR,Referral
407,Customer 407,2024-11-22,Female,Bengaluru,HSR Layout,Organic
408,Customer 408,2023-07-02,Male,Pune,Viman Nagar,Referral
409,Customer 409,2023-11-22,Female,Hyderabad,Secunderabad,Referral
410,Customer 410,2025-05-01,Female,Mumbai,Andheri,Organic
411,Customer 411,2024-05-03,Female,Chennai,T Nagar,Paid Ads
412,Customer 412,2024-03-21,Female,Pune,Koregaon Park,Organic
413,Customer 413,2025-03-11,Female,Bengaluru,Indiranagar,Paid Ads
414,Customer 414,2023-06-14,Female,Mumbai,Navi Mumbai,Referral
415,Customer 415,2023-12-25,Male,Chennai,OMR,Social Media
416,Customer 416,2024-10-20,Male,Delhi,North Delhi,Organic
417,Customer 417,2023-08-04,Other,Hyderabad,Gachibowli,Paid Ads
418,Customer 418,2025-05-15,Male,Delhi,West Delhi,Referral
419,Customer 419,2023-07-02,Male,Chennai,Adyar,Referral
420,Customer 420,2024-06-01,Female,Bengaluru,Whitefield,Social Media
421,Customer 421,2024-07-10,Male,Kolkata,Gariahat,Social Media
422,Customer 422,2024-03-03,Female,Delhi,North Delhi,Social Media
423,Customer 423,2024-10-20,Female,Mumbai,Thane,Organic
424,Customer 424,2024-04-15,Female,Bengaluru,Electronic City,Referral
425,Customer 425,2024-10-22,Female,Hyderabad,Gachibowli,Organic
426,Customer 426,2024-08-27,Female,Delhi,West Delhi,Paid Ads
427,Customer 427,2024-02-03,Male,Chennai,OMR,Paid Ads
428,Customer 428,2024-11-21,Female,Kolkata,Howrah,Organic
429,Customer 429,2024-04-26,Female,Mumbai,Powai,Organic
430,Customer 430,2023-06-27,Male,Hyderabad,Madhapur,Referral
431,Customer 431,2025-02-01,Male,Mumbai,Navi Mumbai,Social Media
432,Customer 432,2024-07-30,Other,Kolkata,Park Street,Paid Ads
433,Customer 433,2023-07-15,Other,Pune,Kothrud,Organic
434,Customer 434,2023-07-26,Female,Pune,Viman Nagar,Referral
435,Customer 435,2024-05-16,Male,Mumbai,Bandra,Referral
436,Customer 436,2025-05-03,Male,Chennai,T Nagar,Referral
437,Customer 437,2023-08-25,Male,Pune,Hinjewadi,Organic
438,Customer 438,2024-02-28,Female,Bengaluru,Whitefield,Referral
439,Customer 439,2023-12-11,Male,Mumbai,Powai,Organic
440,Customer 440,2024-08-20,Female,Pune,Viman Nagar,Social Media
441,Customer 441,2025-02-22,Male,Mumbai,Navi Mumbai,Referral
442,Customer 442,2025-04-23,Female,Kolkata,Salt Lake,Organic
443,Customer 443,2024-12-26,Male,Delhi,South Delhi,Referral
444,Customer 444,2025-01-22,Female,Chennai,T Nagar,Paid Ads
445,Customer 445,2025-03-09,Female,Pune,Kothrud,Paid Ads
446,Customer 446,2023-12-10,Female,Chennai,Velachery,Referral
447,Customer 447,2024-05-15,Male,Hyderabad,Gachibowli,Paid Ads
448,Customer 448,2023-10-06,Female,Bengaluru,HSR Layout,Organic
449,Customer 449,2024-08-02,Male,Chennai,Adyar,Social Media
450,Customer 450,2025-03-09,Male,Hyderabad,Madhapur,Paid Ads
451,Customer 451,2024-03-05,Other,Hyderabad,Gachibowli,Referral
452,Customer 452,2024-09-17,Male,Pune,Viman Nagar,Referral
453,Customer 453,2023-12-22,Female,Kolkata,Gariahat,Referral
454,Customer 454,2024-12-20,Male,Hyderabad,Gachibowli,Referral
455,Customer 455,2023-12-25,Female,Pune,Kothrud,Referral
456,Customer 456,2024-01-26,Male,Mumbai,Thane,Organic
457,Customer 457,2023-10-26,Male,Bengaluru,HSR Layout,Social Media
458,Customer 458,2023-08-14,Male,Mumbai,Andheri,Organic
459,Customer 459,2023-12-29,Female,Bengaluru,HSR Layout,Paid Ads
460,Customer 460,2023-07-16,Female,Mumbai,Bandra,Referral
461,Customer 461,2024-11-14,Female,Pune,Hinjewadi,Social Media
462,Customer 462,2023-07-09,Female,Kolkata,Park Street,Paid Ads
463,Customer 463,2024-05-19,Female,Pune,Koregaon Park,Paid Ads
464,Customer 464,2023-11-21,Male,Bengaluru,HSR Layout,Organic
465,Customer 465,2024-11-07,Female,Delhi,East Delhi,Paid Ads
466,Customer 466,2024-10-08,Male,Mumbai,Bandra,Referral
467,Customer 467,2023-12-28,Male,Delhi,South Delhi,Referral
468,Customer 468,2023-06-06,Female,Hyderabad,Madhapur,Referral
469,Customer 469,2025-02-04,Female,Pune,Kothrud,Organic
470,Customer 470,2023-10-26,Male,Hyderabad,Gachibowli,Referral
471,Customer 471,2023-06-15,Male,Chennai,Velachery,Paid Ads
472,Customer 472,2024-08-31,Female,Bengaluru,Koramangala,Paid Ads
473,Customer 473,2024-06-28,Male,Delhi,Central Delhi,Social Media
474,Customer 474,2023-10-03,Female,Bengaluru,Electronic City,Referral
475,Customer 475,2025-05-21,Female,Delhi,East Delhi,Paid Ads
476,Customer 476,2025-02-19,Female,Kolkata,Gariahat,Organic
477,Customer 477,2024-10-30,Female,Mumbai,Andheri,Paid Ads
478,Customer 478,2023-11-26,Male,Bengaluru,Indiranagar,Referral
479,Customer 479,2025-04-16,Male,Kolkata,Park Street,Social Media
480,Customer 480,2023-10-18,Male,Pune,Koregaon Park,Organic
481,Customer 481,2025-03-01,Female,Delhi,South Delhi,Social Media
482,Customer 482,2023-06-18,Female,Chennai,Velachery,Paid Ads
483,Customer 483,2024-10-02,Male,Pune,Koregaon Park,Social Media
484,Customer 484,2025-05-30,Female,Pune,Viman Nagar,Referral
485,Customer 485,2023-10-21,Male,Pune,Hinjewadi,Social Media
486,Customer 486,2025-02-18,Male,Hyderabad,Secunderabad,Referral
487,Customer 487,2025-03-03,Female,Pune,Koregaon Park,Referral
488,Customer 488,2025-01-09,Male,Hyderabad,Hitech City,Referral
489,Customer 489,2024-03-30,Male,Bengaluru,Koramangala,Paid Ads
490,Customer 490,2024-07-19,Female,Pune,Hinjewadi,Organic
491,Customer 491,2025-05-23,Female,Pune,Koregaon Park,Referral
492,Customer 492,2024-06-07,Female,Chennai,T Nagar,Organic
493,Customer 493,2023-11-26,Female,Pune,Koregaon Park,Social Media
494,Customer 494,2024-09-10,Female,Pune,Koregaon Park,Social Media
495,Customer 495,2024-07-18,Female,Kolkata,Park Street,Organic
496,Customer 496,2025-02-10,Female,Pune,Kothrud,Social Media
497,Customer 497,2025-05-25,Female,Delhi,East Delhi,Referral
498,Customer 498,2024-11-05,Female,Hyderabad,Gachibowli,Paid Ads
499,Customer 499,2024-07-22,Female,Chennai,T Nagar,Paid Ads
500,Customer 500,2024-01-03,Male,Pune,Koregaon Park,Organic
501,Customer 501,2023-07-02,Female,Chennai,T Nagar,Social Media
502,Customer 502,2025-05-20,Male,Pune,Hinjewadi,Paid Ads
503,Customer 503,2023-12-12,Female,Pune,Koregaon Park,Referral
504,Customer 504,2025-01-30,Male,Mumbai,Thane,Referral
505,Customer 505,2024-06-10,Female,Pune,Hinjewadi,Referral
506,Customer 506,2023-09-09,Male,Pune,Koregaon Park,Social Media
507,Customer 507,2024-08-17,Male,Mumbai,Powai,Referral
508,Customer 508,2023-10-16,Male,Mumbai,Powai,Referral
509,Customer 509,2023-06-09,Male,Chennai,T Nagar,Paid Ads
510,Customer 510,2024-06-14,Female,Bengaluru,HSR Layout,Referral
511,Customer 511,2025-04-03,Female,Pune,Hinjewadi,Referral
512,Customer 512,2023-06-18,Male,Delhi,Central Delhi,Paid Ads
513,Customer 513,2024-03-13,Male,Hyderabad,Secunderabad,Social Media
514,Customer 514,2024-11-06,Male,Bengaluru,Koramangala,Referral
515,Customer 515,2024-07-04,Male,Chennai,Adyar,Referral
516,Customer 516,2023-06-07,Female,Hyderabad,Secunderabad,Paid Ads
517,Customer 517,2025-05-08,Male,Mumbai,Bandra,Referral
518,Customer 518,2024-01-02,Female,Pune,Hinjewadi,Social Media
519,Customer 519,2024-05-15,Other,Delhi,Central Delhi,Social Media
520,Customer 520,2024-12-31,Female,Mumbai,Andheri,Social Media
521,Customer 521,2023-10-02,Female,Chennai,T Nagar,Organic
522,Customer 522,2024-09-24,Female,Delhi,East Delhi,Referral
523,Customer 523,2024-01-06,Female,Chennai,OMR,Organic
524,Customer 524,2024-07-01,Female,Chennai,T Nagar,Organic
525,Customer 525,2024-08-10,Male,Pune,Viman Nagar,Paid Ads
526,Customer 526,2024-05-26,Male,Chennai,OMR,Paid Ads
527,Customer 527,2023-09-03,Male,Chennai,T Nagar,Referral
528,Customer 528,2024-10-07,Male,Bengaluru,Indiranagar,Organic
529,Customer 529,2025-05-11,Female,Kolkata,Salt Lake,Social Media
530,Customer 530,2023-12-29,Male,Pune,Kothrud,Social Media
531,Customer 531,2024-02-09,Male,Hyderabad,Gachibowli,Organic
532,Customer 532,2023-12-23,Other,Kolkata,Howrah,Paid Ads
533,Customer 533,2024-05-22,Male,Mumbai,Powai,Organic
534,Customer 534,2023-11-26,Male,Delhi,West Delhi,Organic
535,Customer 535,2024-05-16,Male,Bengaluru,Indiranagar,Paid Ads
536,Customer 536,2024-01-14,Female,Chennai,OMR,Social Media
537,Customer 537,2025-03-09,Female,Kolkata,Howrah,Referral
538,Customer 538,2025-01-07,Male,Mumbai,Andheri,Referral
539,Customer 539,2025-05-04,Male,Mumbai,Thane,Referral
540,Customer 540,2024-10-15,Male,Chennai,T Nagar,Organic
541,Customer 541,2024-03-09,Female,Chennai,Velachery,Referral
542,Customer 542,2023-07-26,Other,Pune,Viman Nagar,Social Media
543,Customer 543,2024-08-02,Male,Pune,Koregaon Park,Paid Ads
544,Customer 544,2025-05-22,Male,Pune,Hinjewadi,Organic
545,Customer 545,2024-09-04,Male,Hyderabad,Hitech City,Social Media
546,Customer 546,2023-10-05,Male,Mumbai,Thane,Referral
547,Customer 547,2024-06-05,Male,Mumbai,Andheri,Referral
548,Customer 548,2024-08-29,Female,Hyderabad,Gachibowli,Paid Ads
549,Customer 549,2024-01-05,Male,Kolkata,Gariahat,Referral
550,Customer 550,2024-08-21,Male,Bengaluru,Electronic City,Organic
551,Customer 551,2023-07-15,Female,Bengaluru,Indiranagar,Social Media
552,Customer 552,2024-12-18,Female,Delhi,South Delhi,Paid Ads
553,Customer 553,2023-09-08,Female,Bengaluru,Whitefield,Paid Ads
554,Customer 554,2024-12-27,Female,Chennai,Velachery,Organic
555,Customer 555,2023-09-20,Female,Chennai,Velachery,Referral
556,Customer 556,2024-07-02,Male,Pune,Viman Nagar,Social Media
557,Customer 557,2024-01-07,Male,Mumbai,Thane,Social Media
558,Customer 558,2024-08-23,Male,Hyderabad,Secunderabad,Paid Ads
559,Customer 559,2025-02-02,Male,Chennai,OMR,Social Media
560,Customer 560,2024-02-02,Female,Kolkata,Park Street,Organic
561,Customer 561,2024-12-22,Female,Pune,Koregaon Park,Referral
562,Customer 562,2024-11-07,Female,Delhi,Central Delhi,Organic
563,Customer 563,2024-08-29,Other,Delhi,Central Delhi,Social Media
564,Customer 564,2024-10-28,Female,Pune,Viman Nagar,Social Media
565,Customer 565,2025-01-26,Other,Bengaluru,Electronic City,Paid Ads
566,Customer 566,2024-07-30,Other,Delhi,North Delhi,Paid Ads
567,Customer 567,2025-04-23,Male,Delhi,Central Delhi,Paid Ads
568,Customer 568,2024-01-23,Female,Kolkata,Salt Lake,Paid Ads
569,Customer 569,2024-03-30,Female,Mumbai,Navi Mumbai,Paid Ads
570,Customer 570,2025-01-01,Male,Hyderabad,Hitech City,Paid Ads
571,Customer 571,2024-07-28,Female,Chennai,Velachery,Organic
572,Customer 572,2024-05-22,Male,Hyderabad,Secunderabad,Organic
573,Customer 573,2024-06-25,Male,Chennai,T Nagar,Organic
574,Customer 574,2023-08-02,Male,Delhi,East Delhi,Referral
575,Customer 575,2024-01-01,Other,Chennai,Adyar,Organic
576,Customer 576,2024-12-08,Female,Delhi,East Delhi,Organic
577,Customer 577,2024-07-25,Other,Bengaluru,HSR Layout,Social Media
578,Customer 578,2024-03-31,Female,Kolkata,Park Street,Paid Ads
579,Customer 579,2025-02-07,Male,Bengaluru,HSR Layout,Paid Ads
580,Customer 580,2023-12-11,Female,Kolkata,Howrah,Paid Ads
581,Customer 581,2023-10-22,Male,Delhi,Central Delhi,Social Media
582,Customer 582,2024-06-21,Female,Chennai,Velachery,Organic
583,Customer 583,2025-05-31,Male,Mumbai,Navi Mumbai,Paid Ads
584,Customer 584,2023-08-17,Male,Pune,Viman Nagar,Social Media
585,Customer 585,2025-03-24,Female,Kolkata,Salt Lake,Organic
586,Customer 586,2024-10-24,Male,Bengaluru,HSR Layout,Paid Ads
587,Customer 587,2023-06-28,Male,Pune,Koregaon Park,Social Media
588,Customer 588,2023-10-25,Female,Mumbai,Thane,Referral
589,Customer 589,2025-03-04,Female,Mumbai,Powai,Social Media
590,Customer 590,2023-10-25,Male,Chennai,Adyar,Organic
591,Customer 591,2024-12-24,Female,Kolkata,Howrah,Organic
592,Customer 592,2024-07-12,Female,Mumbai,Bandra,Organic
593,Customer 593,2025-02-19,Male,Delhi,Central Delhi,Organic
594,Customer 594,2023-09-26,Male,Hyderabad,Hitech City,Social Media
595,Customer 595,2024-02-05,Female,Chennai,Adyar,Paid Ads
596,Customer 596,2024-08-26,Male,Hyderabad,Gachibowli,Social Media
597,Customer 597,2024-07-05,Male,Kolkata,Salt Lake,Social Media
598,Customer 598,2024-03-03,Male,Pune,Hinjewadi,Social Media
599,Customer 599,2023-08-16,Female,Kolkata,Gariahat,Referral
600,Customer 600,2023-06-21,Female,Mumbai,Powai,Social Media
601,Customer 601,2023-10-05,Male,Chennai,T Nagar,Paid Ads
602,Customer 602,2024-07-31,Female,Bengaluru,Indiranagar,Organic
603,Customer 603,2024-08-14,Male,Pune,Viman Nagar,Paid Ads
604,Customer 604,2024-09-07,Female,Pune,Koregaon Park,Organic
605,Customer 605,2023-09-18,Female,Bengaluru,HSR Layout,Referral
606,Customer 606,2025-05-29,Female,Chennai,OMR,Paid Ads
607,Customer 607,2024-07-08,Female,Mumbai,Powai,Paid Ads
608,Customer 608,2024-03-04,Female,Mumbai,Navi Mumbai,Paid Ads
609,Customer 609,2024-10-23,Male,Mumbai,Bandra,Referral
610,Customer 610,2025-05-20,Male,Kolkata,Park Street,Paid Ads
611,Customer 611,2024-08-01,Female,Delhi,Central Delhi,Paid Ads
612,Customer 612,2024-08-05,Male,Hyderabad,Gachibowli,Paid Ads
613,Customer 613,2025-04-19,Female,Mumbai,Powai,Social Media
614,Customer 614,2024-07-10,Female,Bengaluru,Koramangala,Paid Ads
615,Customer 615,2024-06-02,Other,Kolkata,Gariahat,Organic
616,Customer 616,2025-05-11,Male,Pune,Viman Nagar,Organic
617,Customer 617,2024-06-30,Female,Bengaluru,HSR Layout,Organic
618,Customer 618,2025-01-28,Other,Kolkata,Salt Lake,Social Media
619,Customer 619,2023-06-17,Male,Kolkata,Park Street,Paid Ads
620,Customer 620,2024-07-12,Female,Mumbai,Powai,Referral
621,Customer 621,2024-02-17,Male,Delhi,North Delhi,Social Media
622,Customer 622,2024-07-02,Male,Chennai,Adyar,Paid Ads
623,Customer 623,2024-05-24,Male,Mumbai,Navi Mumbai,Social Media
624,Customer 624,2023-12-10,Female,Hyderabad,Gachibowli,Referral
625,Customer 625,2024-12-27,Female,Kolkata,Gariahat,Paid Ads
626,Customer 626,2025-01-08,Male,Hyderabad,Secunderabad,Referral
627,Customer 627,2023-08-01,Female,Bengaluru,Indiranagar,Paid Ads
628,Customer 628,2023-10-21,Male,Hyderabad,Hitech City,Paid Ads
629,Customer 629,2024-06-21,Female,Kolkata,Gariahat,Social Media
630,Customer 630,2024-09-11,Female,Bengaluru,Indiranagar,Paid Ads
631,Customer 631,2023-10-24,Female,Delhi,Central Delhi,Social Media
632,Customer 632,2024-12-24,Female,Chennai,T Nagar,Organic
633,Customer 633,2024-07-24,Female,Bengaluru,Electronic City,Paid Ads
634,Customer 634,2024-03-13,Male,Bengaluru,Whitefield,Social Media
635,Customer 635,2025-04-26,Male,Bengaluru,Whitefield,Paid Ads
636,Customer 636,2024-05-12,Male,Pune,Viman Nagar,Paid Ads
637,Customer 637,2023-07-17,Female,Pune,Hinjewadi,Referral
638,Customer 638,2025-01-11,Female,Kolkata,Howrah,Paid Ads
639,Customer 639,2025-02-03,Female,Hyderabad,Gachibowli,Referral
640,Customer 640,2024-10-24,Male,Mumbai,Bandra,Paid Ads
641,Customer 641,2023-12-28,Female,Mumbai,Navi Mumbai,Organic
642,Customer 642,2024-05-19,Male,Pune,Kothrud,Organic
643,Customer 643,2023-07-20,Female,Kolkata,Salt Lake,Organic
644,Customer 644,2023-06-12,Female,Hyderabad,Gachibowli,Social Media
645,Customer 645,2024-08-12,Male,Delhi,North Delhi,Organic
646,Customer 646,2023-08-07,Female,Mumbai,Navi Mumbai,Paid Ads
647,Customer 647,2025-04-02,Female,Bengaluru,Koramangala,Paid Ads
648,Customer 648,2025-01-06,Female,Chennai,OMR,Organic
649,Customer 649,2024-03-19,Female,Delhi,Central Delhi,Paid Ads
650,Customer 650,2023-07-15,Male,Delhi,South Delhi,Referral
651,Customer 651,2025-02-13,Female,Pune,Hinjewadi,Organic
652,Customer 652,2023-09-09,Female,Pune,Koregaon Park,Social Media
653,Customer 653,2023-08-09,Male,Delhi,South Delhi,Social Media
654,Customer 654,2023-08-16,Male,Mumbai,Bandra,Referral
655,Customer 655,2024-03-03,Female,Kolkata,Gariahat,Referral
656,Customer 656,2023-08-21,Male,Kolkata,Howrah,Organic
657,Customer 657,2025-03-16,Female,Bengaluru,HSR Layout,Paid Ads
658,Customer 658,2024-09-20,Male,Pune,Viman Nagar,Social Media
659,Customer 659,2024-07-16,Male,Bengaluru,Koramangala,Organic
660,Customer 660,2023-10-13,Female,Delhi,East Delhi,Paid Ads
661,Customer 661,2023-11-25,Male,Hyderabad,Madhapur,Organic
662,Customer 662,2024-12-16,Female,Chennai,Adyar,Social Media
663,Customer 663,2024-02-28,Other,Delhi,East Delhi,Paid Ads
664,Customer 664,2023-07-02,Female,Chennai,Velachery,Organic
665,Customer 665,2023-10-30,Female,Pune,Kothrud,Social Media
666,Customer 666,2023-11-25,Female,Mumbai,Navi Mumbai,Paid Ads
667,Customer 667,2023-09-19,Male,Bengaluru,Koramangala,Organic
668,Customer 668,2024-06-13,Female,Chennai,Velachery,Organic
669,Customer 669,2025-03-20,Male,Mumbai,Powai,Organic
670,Customer 670,2025-03-23,Male,Mumbai,Navi Mumbai,Social Media
671,Customer 671,2023-06-24,Male,Kolkata,Howrah,Organic
672,Customer 672,2023-08-29,Female,Bengaluru,Whitefield,Social Media
673,Customer 673,2024-03-30,Male,Pune,Koregaon Park,Referral
674,Customer 674,2025-01-03,Male,Hyderabad,Gachibowli,Organic
675,Customer 675,2023-06-20,Female,Pune,Hinjewadi,Organic
676,Customer 676,2024-05-16,Male,Delhi,East Delhi,Social Media
677,Customer 677,2024-06-24,Female,Kolkata,Salt Lake,Referral
678,Customer 678,2023-06-05,Male,Pune,Koregaon Park,Referral
679,Customer 679,2023-09-26,Female,Delhi,West Delhi,Paid Ads
680,Customer 680,2024-06-12,Male,Hyderabad,Gachibowli,Referral
681,Customer 681,2025-02-05,Male,Pune,Koregaon Park,Paid Ads
682,Customer 682,2024-03-16,Other,Mumbai,Navi Mumbai,Paid Ads
683,Customer 683,2024-02-10,Female,Delhi,Central Delhi,Referral
684,Customer 684,2024-07-25,Female,Kolkata,Park Street,Organic
685,Customer 685,2024-03-12,Male,Delhi,West Delhi,Social Media
686,Customer 686,2025-04-07,Female,Hyderabad,Gachibowli,Paid Ads
687,Customer 687,2023-08-14,Male,Bengaluru,Indiranagar,Organic
688,Customer 688,2023-08-23,Female,Delhi,South Delhi,Referral
689,Customer 689,2023-08-15,Male,Hyderabad,Secunderabad,Referral
690,Customer 690,2024-08-26,Male,Delhi,North Delhi,Organic
691,Customer 691,2025-02-17,Male,Mumbai,Thane,Paid Ads
692,Customer 692,2024-09-26,Female,Pune,Koregaon Park,Organic
693,Customer 693,2023-09-07,Female,Delhi,South Delhi,Referral
694,Customer 694,2025-03-09,Female,Pune,Kothrud,Referral
695,Customer 695,2024-03-02,Female,Kolkata,Howrah,Organic
696,Customer 696,2024-12-22,Female,Bengaluru,HSR Layout,Paid Ads
697,Customer 697,2024-02-27,Female,Kolkata,Salt Lake,Social Media
698,Customer 698,2024-01-09,Male,Pune,Viman Nagar,Paid Ads
699,Customer 699,2024-02-06,Male,Mumbai,Bandra,Referral
700,Customer 700,2023-11-01,Male,Bengaluru,Indiranagar,Paid Ads
701,Customer 701,2024-03-09,Male,Mumbai,Andheri,Social Media
702,Customer 702,2024-12-03,Male,Hyderabad,Secunderabad,Paid Ads
703,Customer 703,2023-08-05,Female,Bengaluru,HSR Layout,Organic
704,Customer 704,2024-07-25,Male,Bengaluru,Indiranagar,Social Media
705,Customer 705,2024-04-21,Male,Chennai,OMR,Social Media
706,Customer 706,2024-06-24,Female,Hyderabad,Hitech City,Social Media
707,Customer 707,2024-09-30,Male,Bengaluru,Koramangala,Paid Ads
708,Customer 708,2024-10-05,Male,Bengaluru,Electronic City,Paid Ads
709,Customer 709,2023-07-24,Female,Kolkata,Gariahat,Paid Ads
710,Customer 710,2024-12-25,Female,Bengaluru,HSR Layout,Social Media
711,Customer 711,2023-08-01,Female,Bengaluru,Indiranagar,Social Media
712,Customer 712,2025-03-26,Female,Hyderabad,Secunderabad,Social Media
713,Customer 713,2023-12-23,Male,Hyderabad,Secunderabad,Referral
714,Customer 714,2024-04-22,Male,Chennai,OMR,Social Media
715,Customer 715,2025-01-22,Male,Bengaluru,HSR Layout,Referral
716,Customer 716,2024-11-07,Other,Kolkata,Howrah,Referral
717,Customer 717,2024-09-08,Female,Delhi,Central Delhi,Social Media
718,Customer 718,2024-09-21,Female,Pune,Viman Nagar,Organic
719,Customer 719,2024-12-19,Female,Chennai,OMR,Social Media
720,Customer 720,2025-02-11,Female,Hyderabad,Secunderabad,Organic
721,Customer 721,2024-10-06,Male,Kolkata,Howrah,Paid Ads
722,Customer 722,2024-02-04,Male,Mumbai,Powai,Social Media
723,Customer 723,2025-05-07,Female,Bengaluru,Whitefield,Paid Ads
724,Customer 724,2024-02-05,Male,Kolkata,Howrah,Organic
725,Customer 725,2023-12-12,Male,Hyderabad,Madhapur,Paid Ads
726,Customer 726,2024-12-10,Female,Pune,Koregaon Park,Organic
727,Customer 727,2025-01-24,Male,Kolkata,Gariahat,Organic
728,Customer 728,2023-08-18,Female,Delhi,North Delhi,Referral
729,Customer 729,2023-12-17,Male,Mumbai,Navi Mumbai,Organic
730,Customer 730,2024-03-11,Female,Pune,Koregaon Park,Referral
731,Customer 731,2025-04-19,Female,Kolkata,Howrah,Organic
732,Customer 732,2025-04-02,Male,Delhi,South Delhi,Referral
733,Customer 733,2024-08-18,Male,Mumbai,Navi Mumbai,Social Media
734,Customer 734,2024-02-20,Male,Hyderabad,Secunderabad,Paid Ads
