order_id,customer_id,restaurant_id,order_datetime,order_status,payment_method,delivery_fee,platform_discount,restaurant_discount,gross_order_value,net_order_value,platform_commission_pct,platform_commission_amount
245,714,93,2025-08-12 13:47:09,Delivered,UPI,35.0,67.64,17.94,567.99,482.41,25.84,124.65
246,2694,114,2025-09-23 20:11:57,Delivered,COD,0.0,77.31,99.47,619.52,442.74,26.57,117.64
247,2188,99,2025-07-10 15:01:49,Cancelled,COD,25.0,0.0,0.0,421.99,421.99,16.87,71.19
248,662,38,2025-09-23 12:15:30,Delivered,Card,15.0,0.0,0.0,1185.22,1185.22,24.08,285.4
249,2170,87,2025-06-03 16:24:26,Delivered,UPI,0.0,24.52,15.19,260.67,220.96,15.98,35.31
250,2387,181,2025-08-19 17:43:20,Cancelled,UPI,15.0,0.0,0.0,931.59,931.59,16.9,157.44
251,2218,178,2025-07-31 13:07:23,Delivered,UPI,35.0,0.0,0.0,974.33,974.33,16.87,164.37
252,2512,117,2025-07-03 15:43:07,Delivered,Card,35.0,193.43,118.88,1021.53,709.22,27.5,195.04
253,2963,41,2025-07-23 22:05:58,Delivered,COD,15.0,32.65,21.15,289.23,235.43,24.76,58.29
254,937,92,2025-08-20 23:06:21,Delivered,UPI,15.0,0.0,0.0,873.71,873.71,23.71,207.16
255,158,98,2025-07-12 20:26:23,Delivered,UPI,15.0,127.37,44.52,690.67,518.78,23.44,121.6
256,2220,92,2025-08-03 22:24:43,Delivered,Card,35.0,0.0,0.0,244.11,244.11,17.63,43.04
257,2918,168,2025-09-01 17:47:04,Delivered,COD,25.0,68.73,73.36,762.5,620.41,21.36,132.52
258,530,38,2025-07-29 10:03:50,Returned,COD,25.0,0.0,0.0,949.34,949.34,26.63,252.81
259,2816,107,2025-08-19 18:02:31,Delivered,UPI,25.0,18.17,16.53,389.46,354.76,25.47,90.36
260,589,160,2025-08-19 10:12:53,Delivered,UPI,15.0,0.0,0.0,1055.56,1055.56,17.88,188.73
261,1252,128,2025-08-30 13:46:14,Delivered,UPI,15.0,58.74,28.2,836.72,749.78,29.77,223.21
262,2224,142,2025-08-04 11:06:14,Delivered,Card,35.0,0.0,0.0,613.62,613.62,26.08,160.03
263,419,88,2025-09-05 17:28:22,Delivered,COD,0.0,0.0,0.0,709.32,709.32,18.79,133.28
264,231,127,2025-06-27 12:05:54,Delivered,UPI,15.0,131.01,61.1,615.78,423.67,22.84,96.77
265,2037,47,2025-06-29 15:44:12,Delivered,UPI,0.0,30.98,12.92,482.33,438.43,18.47,80.98
266,2420,61,2025-09-12 10:39:52,Cancelled,UPI,0.0,0.0,0.0,1176.89,1176.89,17.09,201.13
267,1473,3,2025-09-16 12:14:30,Delivered,Wallet,0.0,0.0,0.0,311.03,311.03,16.75,52.1
268,1596,150,2025-06-24 22:16:20,Cancelled,UPI,0.0,56.16,43.13,1050.05,950.76,28.85,274.29
269,916,15,2025-08-08 22:50:11,Delivered,UPI,35.0,19.59,14.33,597.73,563.81,20.88,117.72
270,2197,25,2025-09-11 14:34:48,Delivered,Card,15.0,32.87,9.14,309.78,267.77,28.17,75.43
271,1944,148,2025-08-08 15:29:23,Delivered,UPI,15.0,0.0,0.0,689.32,689.32,27.69,190.87
272,1245,172,2025-09-20 22:44:42,Delivered,UPI,25.0,0.0,0.0,575.9,575.9,20.35,117.2
273,1732,27,2025-08-26 22:40:52,Delivered,Wallet,25.0,0.0,0.0,868.04,868.04,23.13,200.78
274,1962,4,2025-08-08 14:10:40,Returned,UPI,15.0,35.79,8.96,333.44,288.69,25.16,72.63
275,2668,197,2025-06-09 13:27:25,Delivered,UPI,15.0,34.64,41.47,261.21,185.1,26.44,48.94
276,1861,15,2025-07-17 12:18:27,Delivered,UPI,25.0,0.0,0.0,1102.61,1102.61,28.91,318.76
277,1217,9,2025-06-17 15:00:02,Delivered,UPI,35.0,0.0,0.0,940.45,940.45,21.77,204.74
278,320,150,2025-06-15 20:40:55,Delivered,COD,0.0,0.0,0.0,589.04,589.04,23.57,138.84
279,462,72,2025-09-10 21:25:26,Delivered,Card,35.0,0.0,0.0,257.34,257.34,22.54,58.0
280,1907,146,2025-07-22 21:33:31,Delivered,COD,25.0,0.0,0.0,447.63,447.63,18.6,83.26
281,2465,166,2025-09-17 23:34:42,Delivered,COD,15.0,0.0,0.0,680.12,680.12,27.41,186.42
282,1357,101,2025-06-04 22:08:56,Delivered,UPI,35.0,127.88,65.74,1123.57,929.95,21.19,197.06
283,1068,78,2025-09-06 11:24:03,Delivered,UPI,25.0,0.0,0.0,313.54,313.54,29.61,92.84
284,2323,187,2025-07-23 13:50:07,Returned,UPI,15.0,0.0,0.0,330.29,330.29,27.16,89.71
285,1564,26,2025-06-10 13:54:01,Delivered,UPI,25.0,35.68,28.09,674.69,610.92,15.14,92.49
286,333,43,2025-06-11 10:53:49,Delivered,UPI,35.0,14.67,11.01,241.29,215.61,26.86,57.91
287,1019,156,2025-08-13 15:16:25,Returned,Card,35.0,154.83,56.88,644.73,433.02,26.77,115.92
288,481,108,2025-07-07 22:26:14,Delivered,UPI,25.0,159.34,57.99,819.59,602.26,28.34,170.68
289,968,33,2025-07-14 22:27:36,Cancelled,COD,35.0,0.0,0.0,866.86,866.86,20.83,180.57
290,2732,12,2025-07-21 18:48:51,Delivered,Card,35.0,105.09,68.87,595.91,421.95,20.79,87.72
291,590,28,2025-06-02 18:42:07,Delivered,UPI,35.0,26.49,11.7,318.34,280.15,22.57,63.23
292,932,195,2025-08-08 12:56:46,Delivered,Card,35.0,0.0,0.0,356.78,356.78,29.37,104.79
293,1482,67,2025-07-06 15:55:24,Delivered,Card,25.0,0.0,0.0,269.24,269.24,28.48,76.68
294,922,150,2025-06-21 10:36:12,Delivered,Card,25.0,0.0,0.0,1103.0,1103.0,23.34,257.44
295,2572,192,2025-09-27 15:52:15,Returned,UPI,15.0,66.4,22.95,961.52,872.17,17.45,152.19
296,541,19,2025-07-17 17:22:52,Delivered,UPI,15.0,55.17,36.22,269.27,177.88,25.75,45.8
297,180,20,2025-09-20 17:01:19,Delivered,UPI,35.0,0.0,0.0,650.45,650.45,20.08,130.61
298,615,50,2025-09-26 23:07:23,Delivered,UPI,25.0,112.05,62.45,698.03,523.53,27.69,144.97
299,1102,172,2025-07-03 10:43:19,Delivered,UPI,35.0,45.29,11.53,755.91,699.09,29.52,206.37
300,1078,38,2025-08-13 20:31:44,Delivered,COD,15.0,75.85,112.22,762.59,574.52,29.15,167.47
301,960,77,2025-09-25 17:29:52,Delivered,Card,15.0,133.44,193.93,1046.31,718.94,17.78,127.83
302,2834,121,2025-07-02 14:09:36,Delivered,UPI,15.0,0.0,0.0,301.38,301.38,16.87,50.84
303,1143,165,2025-06-19 21:45:40,Delivered,UPI,35.0,0.0,0.0,1027.34,1027.34,15.19,156.05
304,526,85,2025-08-02 17:02:27,Delivered,UPI,25.0,112.43,167.43,1112.95,833.09,23.4,194.94
305,715,59,2025-09-19 19:46:30,Delivered,COD,0.0,0.0,0.0,1129.89,1129.89,19.79,223.61
306,2064,44,2025-07-28 17:37:05,Delivered,UPI,35.0,60.43,15.85,254.65,178.37,19.47,34.73
307,884,9,2025-08-02 18:07:13,Cancelled,Card,15.0,30.4,44.07,491.31,416.84,24.1,100.46
308,1915,78,2025-06-30 22:07:11,Delivered,Wallet,15.0,0.0,0.0,918.91,918.91,27.08,248.84
309,104,95,2025-08-20 18:31:11,Delivered,Card,15.0,120.65,44.35,703.42,538.42,25.82,139.02
310,762,87,2025-06-14 15:24:22,Delivered,UPI,15.0,0.0,0.0,591.92,591.92,25.01,148.04
311,2944,50,2025-07-22 17:07:07,Delivered,UPI,35.0,151.57,44.84,635.48,439.07,18.99,83.38
312,1203,86,2025-06-05 22:27:57,Delivered,UPI,35.0,119.35,103.45,1015.3,792.5,15.4,122.04
313,598,133,2025-08-03 11:41:22,Delivered,UPI,0.0,0.0,0.0,820.26,820.26,23.35,191.53
314,2173,113,2025-08-24 18:54:47,Delivered,UPI,35.0,15.58,20.5,272.27,236.19,17.52,41.38
315,2540,100,2025-08-25 22:06:07,Delivered,COD,25.0,0.0,0.0,831.13,831.13,24.18,200.97
316,2940,78,2025-07-21 21:31:49,Delivered,UPI,35.0,0.0,0.0,824.44,824.44,22.15,182.61
317,784,63,2025-08-15 14:20:44,Returned,UPI,25.0,0.0,0.0,1128.54,1128.54,18.76,211.71
318,2417,121,2025-08-18 11:05:16,Delivered,UPI,0.0,68.57,20.37,319.68,230.74,16.26,37.52
319,1409,13,2025-09-18 20:05:58,Delivered,Card,25.0,0.0,0.0,457.17,457.17,28.07,128.33
320,1111,68,2025-08-23 12:41:26,Delivered,Card,0.0,0.0,0.0,270.26,270.26,15.62,42.21
321,948,26,2025-06-26 15:18:08,Delivered,Card,0.0,95.67,50.69,561.36,415.0,17.18,71.3
322,2312,149,2025-06-22 11:01:47,Delivered,UPI,15.0,115.58,74.93,567.09,376.58,19.62,73.88
323,2923,54,2025-08-17 17:54:14,Returned,COD,0.0,33.08,9.94,389.77,346.75,27.18,94.25
324,2524,80,2025-06-16 17:38:05,Delivered,Card,0.0,40.3,17.22,182.02,124.5,16.6,20.67
325,2712,199,2025-07-04 21:22:14,Delivered,UPI,15.0,52.89,22.45,504.87,429.53,26.0,111.68
326,377,118,2025-06-05 21:31:50,Delivered,UPI,0.0,35.43,23.11,224.58,166.04,21.77,36.15
327,1920,151,2025-06-22 13:33:55,Delivered,UPI,0.0,33.69,9.94,280.97,237.34,27.17,64.49
328,2629,121,2025-09-17 21:54:49,Delivered,Card,25.0,78.34,43.85,634.09,511.9,24.66,126.23
329,253,113,2025-07-09 22:31:00,Cancelled,Card,25.0,0.0,0.0,764.24,764.24,29.26,223.62
330,2116,133,2025-07-30 16:45:51,Delivered,Card,35.0,154.41,129.46,985.71,701.84,21.07,147.88
331,2810,106,2025-08-08 19:49:20,Delivered,UPI,0.0,55.8,34.54,522.89,432.55,17.78,76.91
332,2210,42,2025-06-20 10:03:44,Delivered,Card,15.0,28.19,17.08,370.98,325.71,24.57,80.03
333,275,40,2025-06-17 21:34:28,Delivered,Card,35.0,38.52,28.43,515.93,448.98,15.48,69.5
334,2539,17,2025-09-09 13:02:36,Delivered,COD,15.0,74.64,57.9,741.28,608.74,17.72,107.87
335,952,34,2025-06-09 23:55:50,Delivered,UPI,35.0,0.0,0.0,1183.45,1183.45,15.23,180.24
336,522,28,2025-09-29 23:05:26,Cancelled,Card,35.0,40.58,13.47,310.69,256.64,23.99,61.57
337,718,131,2025-09-21 14:45:49,Delivered,COD,35.0,84.63,33.16,544.15,426.36,21.04,89.71
338,2336,112,2025-09-10 17:34:18,Delivered,COD,35.0,70.73,66.2,816.26,679.33,28.49,193.54
339,659,171,2025-06-12 20:05:11,Delivered,UPI,25.0,0.0,0.0,253.46,253.46,21.81,55.28
340,1962,107,2025-07-10 15:19:10,Delivered,UPI,35.0,107.11,69.81,585.21,408.29,22.39,91.42
341,2706,159,2025-07-30 22:45:36,Delivered,UPI,25.0,0.0,0.0,194.45,194.45,28.15,54.74
342,2479,30,2025-09-23 19:19:37,Delivered,COD,25.0,39.03,18.8,286.19,228.36,17.68,40.37
343,913,128,2025-08-22 20:47:04,Returned,UPI,25.0,0.0,0.0,380.6,380.6,24.96,95.0
344,846,101,2025-07-26 18:03:35,Delivered,UPI,35.0,0.0,0.0,1196.51,1196.51,29.14,348.66
345,1657,48,2025-06-10 18:35:28,Delivered,COD,15.0,72.45,44.49,574.32,457.38,23.6,107.94
346,1488,79,2025-09-26 18:04:05,Cancelled,COD,35.0,37.16,13.15,253.42,203.11,15.96,32.42
347,2750,96,2025-06-26 11:11:21,Delivered,UPI,35.0,61.49,50.89,428.11,315.73,24.03,75.87
348,235,184,2025-08-02 10:07:58,Delivered,UPI,15.0,161.66,114.71,797.03,520.66,29.13,151.67
349,1606,115,2025-06-07 11:13:37,Cancelled,Card,0.0,140.19,112.59,954.07,701.29,25.83,181.14
350,1468,117,2025-08-09 11:05:45,Delivered,Card,25.0,88.98,88.82,1078.42,900.62,26.29,236.77
351,1153,57,2025-07-23 15:15:50,Delivered,UPI,35.0,56.24,22.39,1070.24,991.61,23.79,235.9
352,1686,8,2025-09-30 10:41:26,Delivered,Card,15.0,45.69,17.67,894.76,831.4,27.08,225.14
353,1952,106,2025-09-04 21:47:38,Delivered,UPI,15.0,89.75,42.6,1067.32,934.97,28.84,269.65
354,749,100,2025-08-02 10:50:26,Returned,Card,0.0,180.94,68.6,795.37,545.83,21.93,119.7
355,967,181,2025-09-09 16:56:26,Delivered,UPI,25.0,51.59,32.9,952.46,867.97,25.3,219.6
356,771,156,2025-08-02 10:30:09,Delivered,UPI,15.0,45.99,59.79,461.95,356.17,25.06,89.26
357,1671,29,2025-07-18 22:12:02,Delivered,UPI,35.0,75.54,41.32,1025.83,908.97,21.02,191.07
358,414,25,2025-08-24 21:58:20,Cancelled,UPI,25.0,0.0,0.0,1020.1,1020.1,20.31,207.18
359,2745,54,2025-08-20 22:21:36,Delivered,UPI,35.0,34.79,15.95,306.11,255.37,20.7,52.86
360,2061,47,2025-07-14 18:31:25,Delivered,UPI,15.0,0.0,0.0,982.31,982.31,17.2,168.96
361,1115,120,2025-07-30 22:59:09,Delivered,COD,0.0,88.06,127.84,846.31,630.41,21.7,136.8
362,858,132,2025-09-21 18:29:50,Delivered,UPI,0.0,123.21,151.56,1027.07,752.3,18.1,136.17
363,1254,107,2025-08-19 14:15:06,Cancelled,UPI,0.0,23.17,12.72,261.25,225.36,26.29,59.25
364,438,87,2025-09-19 10:45:06,Delivered,Card,35.0,100.86,114.78,819.55,603.91,24.71,149.23
365,807,102,2025-06-02 20:38:53,Delivered,Card,15.0,167.2,136.14,922.82,619.48,17.69,109.59
366,2126,178,2025-08-04 15:02:36,Delivered,Wallet,35.0,43.26,45.48,299.03,210.29,22.04,46.35
367,1328,190,2025-09-24 19:12:43,Returned,COD,15.0,67.28,17.71,448.84,363.85,29.83,108.54
368,1593,34,2025-08-26 19:51:44,Delivered,UPI,15.0,0.0,0.0,171.98,171.98,26.62,45.78
369,2023,48,2025-08-06 22:18:35,Delivered,UPI,15.0,24.2,28.61,642.51,589.7,21.76,128.32
370,844,40,2025-06-19 10:02:26,Delivered,Card,15.0,0.0,0.0,827.54,827.54,19.13,158.31
371,133,178,2025-08-24 19:14:19,Delivered,Card,15.0,70.08,38.01,710.73,602.64,27.65,166.63
372,2162,129,2025-06-11 16:01:00,Delivered,UPI,0.0,0.0,0.0,504.1,504.1,18.78,94.67
373,2787,186,2025-08-01 14:15:05,Delivered,UPI,35.0,13.26,8.68,311.09,289.15,20.33,58.78
374,1133,74,2025-08-05 17:05:47,Delivered,Card,0.0,0.0,0.0,310.96,310.96,20.15,62.66
375,2424,107,2025-06-13 21:08:03,Delivered,UPI,0.0,0.0,0.0,196.1,196.1,27.42,53.77
376,1924,51,2025-07-22 19:38:57,Cancelled,UPI,0.0,145.22,50.99,574.43,378.22,25.32,95.77
377,2470,26,2025-09-29 17:38:59,Delivered,UPI,25.0,0.0,0.0,559.14,559.14,23.44,131.06
378,787,142,2025-07-18 15:16:58,Returned,Wallet,15.0,0.0,0.0,1035.65,1035.65,24.97,258.6
379,1623,67,2025-08-08 12:37:12,Delivered,COD,25.0,107.46,138.23,981.28,735.59,20.65,151.9
380,375,120,2025-07-05 10:28:06,Delivered,Card,35.0,0.0,0.0,686.86,686.86,18.37,126.18
381,2165,24,2025-08-29 19:52:59,Cancelled,COD,35.0,73.4,61.61,433.97,298.96,19.58,58.54
382,2254,170,2025-07-15 21:26:32,Delivered,COD,0.0,0.0,0.0,628.08,628.08,24.74,155.39
383,21,120,2025-06-02 21:29:26,Delivered,UPI,0.0,71.63,26.77,683.73,585.33,29.44,172.32
384,974,175,2025-06-03 10:25:23,Returned,UPI,0.0,0.0,0.0,563.02,563.02,18.1,101.91
385,2739,40,2025-08-07 13:50:42,Delivered,UPI,15.0,69.19,21.3,359.67,269.18,17.59,47.35
386,46,76,2025-09-21 23:09:23,Delivered,UPI,0.0,73.53,50.61,1052.65,928.51,15.26,141.69
387,307,36,2025-08-10 13:24:10,Delivered,UPI,35.0,0.0,0.0,694.57,694.57,17.07,118.56
388,378,88,2025-09-12 18:25:05,Delivered,UPI,35.0,0.0,0.0,431.7,431.7,26.74,115.44
389,2323,18,2025-08-19 16:42:36,Delivered,UPI,0.0,108.74,70.38,956.62,777.5,18.98,147.57
390,1322,64,2025-07-24 23:12:40,Cancelled,UPI,35.0,35.89,37.56,261.81,188.36,18.71,35.24
391,830,1,2025-06-17 18:56:52,Cancelled,UPI,15.0,0.0,0.0,1169.4,1169.4,20.33,237.74
392,2528,134,2025-07-23 13:38:34,Delivered,COD,15.0,67.86,42.78,434.93,324.29,23.06,74.78
393,1127,124,2025-09-25 21:58:35,Delivered,UPI,35.0,0.0,0.0,880.42,880.42,16.43,144.65
394,1397,27,2025-08-11 10:16:56,Delivered,Card,0.0,21.29,12.55,165.71,131.87,29.01,38.26
395,1285,63,2025-09-07 13:00:13,Delivered,Wallet,25.0,59.68,54.67,639.71,525.36,24.38,128.08
396,2756,43,2025-07-27 13:55:13,Delivered,UPI,25.0,0.0,0.0,458.07,458.07,23.94,109.66
397,90,4,2025-09-14 13:14:31,Delivered,COD,0.0,0.0,0.0,649.19,649.19,26.87,174.44
398,1466,172,2025-09-29 10:47:01,Delivered,COD,0.0,0.0,0.0,320.7,320.7,15.75,50.51
399,1293,65,2025-06-16 16:40:21,Delivered,Wallet,35.0,194.99,95.07,976.61,686.55,21.1,144.86
400,1897,128,2025-07-25 12:56:49,Delivered,COD,15.0,0.0,0.0,703.94,703.94,27.95,196.75
401,1446,149,2025-06-14 11:07:44,Delivered,UPI,25.0,105.66,27.86,534.82,401.3,15.08,60.52
402,1678,37,2025-06-08 16:12:12,Delivered,UPI,0.0,50.05,28.2,692.68,614.43,22.44,137.88
403,2780,186,2025-08-14 10:23:01,Delivered,COD,35.0,0.0,0.0,740.8,740.8,15.82,117.19
404,592,141,2025-08-29 13:38:47,Delivered,Card,35.0,0.0,0.0,238.48,238.48,26.22,62.53
405,2832,77,2025-07-28 22:08:25,Cancelled,UPI,0.0,10.28,6.21,174.27,157.78,20.15,31.79
406,1987,57,2025-07-24 13:15:19,Delivered,UPI,15.0,0.0,0.0,284.0,284.0,21.77,61.83
407,994,78,2025-06-22 21:16:59,Delivered,UPI,35.0,0.0,0.0,441.72,441.72,22.83,100.84
408,441,186,2025-08-30 12:15:27,Delivered,Card,15.0,168.57,44.1,965.22,752.55,15.05,113.26
409,1791,30,2025-08-28 22:15:38,Cancelled,Card,35.0,46.63,61.42,358.86,250.81,18.8,47.15
410,1077,68,2025-07-24 11:27:49,Delivered,Card,35.0,50.09,57.29,856.35,748.97,19.78,148.15
411,202,189,2025-06-23 14:40:51,Returned,COD,35.0,0.0,0.0,958.43,958.43,22.38,214.5
412,1517,114,2025-09-11 11:45:04,Delivered,Card,0.0,0.0,0.0,1023.18,1023.18,21.65,221.52
413,1378,35,2025-07-04 14:21:30,Delivered,UPI,15.0,0.0,0.0,758.47,758.47,28.65,217.3
414,147,118,2025-07-18 12:31:46,Delivered,UPI,0.0,87.39,61.12,1006.61,858.1,28.59,245.33
415,2833,14,2025-06-24 18:49:56,Delivered,UPI,25.0,35.86,19.92,542.32,486.54,29.0,141.1
416,1518,73,2025-09-10 10:18:43,Delivered,COD,25.0,72.27,102.77,888.68,713.64,15.21,108.54
417,2294,56,2025-07-08 14:20:45,Delivered,UPI,35.0,0.0,0.0,179.95,179.95,15.18,27.32
418,1787,144,2025-09-13 22:22:11,Delivered,Card,35.0,0.0,0.0,155.61,155.61,24.24,37.72
419,1792,26,2025-08-31 12:42:04,Delivered,Card,35.0,0.0,0.0,254.72,254.72,15.17,38.64
420,2734,90,2025-09-03 17:42:58,Delivered,UPI,0.0,0.0,0.0,176.72,176.72,27.15,47.98
421,2516,179,2025-06-05 16:36:19,Delivered,UPI,15.0,0.0,0.0,620.01,620.01,28.72,178.07
422,1881,146,2025-07-25 14:49:07,Delivered,UPI,35.0,0.0,0.0,405.44,405.44,22.55,91.43
423,815,147,2025-07-15 14:57:53,Delivered,UPI,25.0,43.23,25.25,285.45,216.97,29.68,64.4
424,1258,80,2025-06-25 21:14:23,Delivered,UPI,15.0,0.0,0.0,792.93,792.93,15.95,126.47
425,465,40,2025-07-09 13:31:59,Delivered,Wallet,35.0,78.61,72.26,1163.71,1012.84,17.52,177.45
426,2164,23,2025-09-06 17:12:22,Delivered,Card,0.0,41.23,36.88,383.73,305.62,21.94,67.05
427,941,147,2025-09-02 16:14:58,Delivered,UPI,25.0,0.0,0.0,852.4,852.4,16.41,139.88
428,1448,27,2025-06-02 10:15:38,Delivered,UPI,0.0,129.0,188.56,1054.3,736.74,25.23,185.88
429,722,192,2025-07-26 18:54:35,Delivered,UPI,15.0,0.0,0.0,806.48,806.48,23.51,189.6
430,1543,77,2025-07-24 17:54:04,Delivered,Card,25.0,0.0,0.0,968.81,968.81,27.82,269.52
431,1332,196,2025-06-21 11:38:14,Delivered,UPI,25.0,46.22,38.36,664.43,579.85,28.52,165.37
432,820,140,2025-08-22 15:58:55,Delivered,UPI,25.0,58.24,37.62,511.79,415.93,18.41,76.57
433,1485,198,2025-09-02 12:52:14,Delivered,UPI,25.0,0.0,0.0,807.98,807.98,21.16,170.97
434,2506,108,2025-06-17 16:53:39,Delivered,UPI,0.0,21.12,23.34,251.38,206.92,19.52,40.39
435,754,8,2025-09-24 14:42:51,Delivered,COD,35.0,34.98,39.63,361.53,286.92,27.77,79.68
436,112,197,2025-09-24 18:07:10,Delivered,Card,25.0,133.87,65.23,652.0,452.9,23.56,106.7
437,1101,62,2025-08-26 22:37:36,Delivered,Card,35.0,41.57,13.85,456.16,400.74,15.28,61.23
438,2050,113,2025-07-20 22:00:43,Delivered,UPI,25.0,0.0,0.0,768.59,768.59,26.99,207.44
439,2476,83,2025-06-18 17:00:24,Delivered,Card,25.0,27.62,26.89,374.71,320.2,16.95,54.27
440,1226,165,2025-06-27 22:40:01,Delivered,UPI,35.0,25.75,37.88,192.51,128.88,28.42,36.63
441,2763,81,2025-09-08 22:06:15,Delivered,COD,15.0,108.51,85.54,1014.24,820.19,20.4,167.32
442,2654,42,2025-08-22 14:57:04,Delivered,UPI,35.0,127.08,49.38,763.48,587.02,21.14,124.1
443,2743,81,2025-06-26 13:24:12,Returned,Card,15.0,0.0,0.0,322.23,322.23,17.16,55.29
444,267,159,2025-06-06 20:12:11,Delivered,COD,25.0,46.83,46.75,971.64,878.06,28.67,251.74
445,792,195,2025-06-30 15:57:01,Delivered,UPI,15.0,27.47,20.98,198.87,150.42,19.22,28.91
446,1584,49,2025-07-23 17:39:42,Delivered,Card,0.0,0.0,0.0,234.35,234.35,23.29,54.58
447,49,78,2025-08-19 10:37:57,Returned,UPI,35.0,111.41,104.48,1003.08,787.19,23.7,186.56
448,2456,30,2025-06-02 12:46:43,Delivered,UPI,15.0,81.5,99.36,587.9,407.04,29.53,120.2
449,569,164,2025-08-03 10:33:15,Delivered,COD,25.0,105.26,50.52,697.04,541.26,26.48,143.33
450,508,25,2025-06-03 14:37:53,Delivered,UPI,35.0,0.0,0.0,815.47,815.47,15.86,129.33
451,488,161,2025-07-03 23:37:09,Cancelled,UPI,35.0,0.0,0.0,781.63,781.63,29.56,231.05
452,6,169,2025-06-15 21:02:42,Delivered,UPI,35.0,0.0,0.0,688.72,688.72,15.74,108.4
453,1827,10,2025-09-20 15:40:42,Cancelled,UPI,35.0,0.0,0.0,286.98,286.98,23.54,67.56
454,5,117,2025-06-18 14:07:43,Delivered,Card,35.0,0.0,0.0,680.6,680.6,24.39,166.0
455,504,38,2025-07-14 18:55:50,Delivered,Wallet,25.0,45.47,25.13,310.77,240.17,27.97,67.18
456,999,20,2025-08-16 22:00:51,Delivered,UPI,15.0,46.71,24.38,731.53,660.44,17.81,117.62
457,2598,163,2025-09-08 19:29:52,Delivered,COD,15.0,0.0,0.0,489.79,489.79,20.65,101.14
458,2116,123,2025-07-15 18:13:10,Returned,Card,0.0,75.75,89.77,920.13,754.61,25.41,191.75
459,1254,59,2025-09-04 15:33:55,Delivered,Card,0.0,0.0,0.0,563.97,563.97,15.72,88.66
460,1170,12,2025-08-26 12:44:38,Cancelled,COD,0.0,41.56,60.27,632.12,530.29,21.37,113.32
461,933,142,2025-09-09 18:07:38,Delivered,Card,15.0,38.82,53.43,1139.25,1047.0,23.58,246.88
462,2223,46,2025-07-26 18:18:50,Delivered,COD,0.0,115.5,50.95,493.08,326.63,25.42,83.03
463,2039,171,2025-08-08 23:48:42,Delivered,COD,0.0,38.08,54.75,1005.28,912.45,18.53,169.08
464,2405,3,2025-08-30 19:33:44,Delivered,Card,25.0,41.87,26.46,979.21,910.88,26.94,245.39
465,2776,55,2025-09-25 17:54:24,Delivered,UPI,0.0,0.0,0.0,614.62,614.62,19.83,121.88
466,2057,198,2025-06-28 22:25:27,Delivered,Card,25.0,130.92,54.6,1067.24,881.72,21.68,191.16
467,1013,30,2025-08-24 15:20:59,Delivered,Wallet,25.0,19.64,17.26,206.84,169.94,29.39,49.95
468,887,165,2025-07-30 15:11:10,Delivered,UPI,0.0,76.64,41.4,476.68,358.64,19.45,69.76
469,1517,55,2025-09-18 13:18:22,Delivered,Card,35.0,110.41,100.33,685.38,474.64,20.02,95.02
470,739,95,2025-07-28 15:21:44,Returned,Card,15.0,51.63,51.5,721.13,618.0,27.68,171.06
471,2342,98,2025-06-08 13:20:55,Cancelled,Wallet,25.0,183.8,142.12,1096.93,771.01,28.42,219.12
472,2946,145,2025-07-22 22:36:41,Delivered,UPI,15.0,0.0,0.0,386.2,386.2,26.65,102.92
473,2405,163,2025-07-28 18:08:05,Delivered,UPI,15.0,0.0,0.0,343.07,343.07,22.11,75.85
474,1965,137,2025-08-04 22:49:14,Cancelled,UPI,25.0,109.8,54.95,1161.01,996.26,26.28,261.82
475,1371,137,2025-09-09 14:42:27,Delivered,COD,25.0,59.06,49.7,1068.01,959.25,16.65,159.72
476,1496,15,2025-06-07 19:16:21,Delivered,UPI,0.0,93.28,97.89,700.92,509.75,25.24,128.66
477,2292,92,2025-09-29 18:53:26,Delivered,COD,15.0,32.06,31.74,326.3,262.5,18.22,47.83
478,1874,22,2025-07-11 21:18:24,Returned,Card,25.0,0.0,0.0,1133.52,1133.52,28.42,322.15
479,2812,101,2025-09-19 13:59:51,Delivered,UPI,15.0,0.0,0.0,917.17,917.17,15.72,144.18
480,2293,2,2025-09-20 22:26:08,Delivered,UPI,35.0,21.15,20.94,223.24,181.15,18.07,32.73
481,2247,43,2025-09-12 16:27:18,Delivered,Card,35.0,33.84,28.69,1148.25,1085.72,25.97,281.96
482,2390,98,2025-08-01 17:48:44,Delivered,UPI,25.0,146.41,160.4,911.68,604.87,28.18,170.45
483,824,12,2025-09-04 21:54:27,Delivered,UPI,15.0,9.54,12.86,173.48,151.08,23.84,36.02
484,2414,162,2025-09-07 10:15:39,Delivered,UPI,15.0,148.77,150.55,937.24,637.92,19.28,122.99
485,1764,132,2025-09-19 11:13:57,Delivered,Card,15.0,0.0,0.0,1082.21,1082.21,17.48,189.17
486,923,40,2025-08-04 10:03:06,Delivered,COD,0.0,0.0,0.0,944.38,944.38,27.85,263.01
487,2829,128,2025-06-24 20:51:50,Delivered,UPI,35.0,94.22,124.05,791.88,573.61,23.69,135.89
488,2348,188,2025-09-11 18:20:56,Delivered,Card,35.0,0.0,0.0,487.42,487.42,17.31,84.37
489,798,26,2025-07-23 22:45:18,Delivered,Card,25.0,25.7,26.67,200.26,147.89,18.91,27.97
490,1105,193,2025-07-07 18:05:25,Delivered,Wallet,25.0,0.0,0.0,670.52,670.52,18.03,120.89
