order_item_id,order_id,menu_item_name,item_category,quantity,price_per_unit,line_total
507,148,Main Course Item 48,Main Course,2,137.36,274.73
508,148,Main Course Item 18,Main Course,1,295.97,295.97
509,148,Starter Item 16,Starter,2,31.79,63.57
510,148,Main Course Item 39,Main Course,3,104.01,312.03
511,149,Main Course Item 33,Main Course,3,88.98,266.94
512,149,Starter Item 20,Starter,2,36.52,73.03
513,149,Beverage Item 1,Beverage,1,53.75,53.75
514,149,Dessert Item 39,Dessert,2,26.98,53.96
515,150,Dessert Item 15,Dessert,1,60.99,60.99
516,150,Main Course Item 22,Main Course,1,55.08,55.08
517,150,Dessert Item 33,Dessert,3,16.77,50.32
518,150,Dessert Item 40,Dessert,3,16.67,50.01
519,150,Starter Item 19,Starter,3,16.68,50.03
520,150,Main Course Item 41,Main Course,3,16.68,50.03
521,151,Main Course Item 11,Main Course,1,130.97,130.97
522,151,Starter Item 1,Starter,2,189.3,378.6
523,151,Main Course Item 45,Main Course,2,195.01,390.03
524,152,Dessert Item 48,Dessert,1,170.3,170.3
525,152,Starter Item 34,Starter,2,58.1,116.19
526,152,Main Course Item 7,Main Course,1,146.11,146.11
527,152,Dessert Item 19,Dessert,3,135.01,405.04
528,153,Main Course Item 18,Main Course,3,80.17,240.51
529,153,Dessert Item 25,Dessert,2,25.96,51.92
530,153,Starter Item 49,Starter,3,16.73,50.18
531,153,Main Course Item 33,Main Course,3,18.51,55.54
532,154,Main Course Item 33,Main Course,3,93.3,279.89
533,154,Starter Item 13,Starter,2,125.26,250.52
534,154,Starter Item 33,Starter,2,38.03,76.07
535,154,Dessert Item 28,Dessert,3,76.82,230.47
536,155,Dessert Item 32,Dessert,1,135.25,135.25
537,155,Dessert Item 25,Dessert,2,31.16,62.32
538,155,Starter Item 16,Starter,3,77.98,233.93
539,155,Dessert Item 26,Dessert,3,83.49,250.48
540,155,Main Course Item 3,Main Course,2,227.84,455.69
541,156,Beverage Item 47,Beverage,2,101.93,203.86
542,156,Dessert Item 36,Dessert,2,31.74,63.49
543,156,Dessert Item 22,Dessert,1,61.0,61.0
544,156,Starter Item 21,Starter,3,17.16,51.47
545,156,Starter Item 37,Starter,1,53.3,53.3
546,157,Dessert Item 46,Dessert,2,95.97,191.93
547,157,Main Course Item 4,Main Course,3,32.86,98.58
548,157,Dessert Item 6,Dessert,2,294.13,588.26
549,158,Main Course Item 27,Main Course,1,390.89,390.89
550,158,Dessert Item 45,Dessert,1,68.7,68.7
551,158,Starter Item 26,Starter,3,72.45,217.34
552,159,Starter Item 32,Starter,1,260.07,260.07
553,159,Beverage Item 36,Beverage,2,72.1,144.19
554,159,Dessert Item 46,Dessert,1,69.34,69.34
555,159,Main Course Item 29,Main Course,1,358.75,358.75
556,160,Beverage Item 19,Beverage,2,96.58,193.17
557,160,Main Course Item 43,Main Course,3,25.18,75.53
558,160,Dessert Item 49,Dessert,3,97.36,292.08
559,160,Dessert Item 47,Dessert,3,18.25,54.75
560,160,Main Course Item 26,Main Course,2,58.46,116.91
561,160,Beverage Item 23,Beverage,3,24.95,74.84
562,161,Main Course Item 48,Main Course,1,278.23,278.23
563,161,Beverage Item 43,Beverage,3,113.6,340.79
564,162,Main Course Item 43,Main Course,2,101.46,202.93
565,162,Beverage Item 21,Beverage,1,158.16,158.16
566,162,Dessert Item 10,Dessert,1,75.22,75.22
567,162,Main Course Item 17,Main Course,1,53.62,53.62
568,162,Beverage Item 5,Beverage,2,48.32,96.63
569,163,Starter Item 27,Starter,3,81.65,244.94
570,163,Beverage Item 40,Beverage,1,86.62,86.62
571,163,Main Course Item 11,Main Course,1,324.95,324.95
572,163,Beverage Item 23,Beverage,3,70.12,210.36
573,163,Main Course Item 47,Main Course,3,20.32,60.95
574,163,Main Course Item 48,Main Course,1,80.63,80.63
575,164,Main Course Item 4,Main Course,1,941.29,941.29
576,165,Beverage Item 15,Beverage,2,84.66,169.31
577,165,Main Course Item 4,Main Course,2,231.13,462.27
578,166,Dessert Item 29,Dessert,1,101.96,101.96
579,166,Starter Item 20,Starter,2,216.84,433.68
580,167,Dessert Item 5,Dessert,3,31.92,95.76
581,167,Main Course Item 47,Main Course,3,31.51,94.52
582,168,Main Course Item 18,Main Course,3,66.62,199.87
583,168,Beverage Item 45,Beverage,2,36.18,72.36
584,168,Main Course Item 23,Main Course,3,18.47,55.4
585,168,Starter Item 26,Starter,1,59.48,59.48
586,168,Main Course Item 24,Main Course,1,52.15,52.15
587,168,Starter Item 42,Starter,1,70.85,70.85
588,169,Beverage Item 14,Beverage,2,185.78,371.57
589,169,Main Course Item 49,Main Course,3,44.04,132.12
590,170,Beverage Item 37,Beverage,2,43.29,86.57
591,170,Beverage Item 18,Beverage,1,361.69,361.69
592,170,Starter Item 39,Starter,2,48.76,97.52
593,170,Main Course Item 42,Main Course,3,77.28,231.84
594,170,Starter Item 3,Starter,2,102.19,204.39
595,171,Starter Item 40,Starter,3,108.66,325.98
596,171,Beverage Item 36,Beverage,2,58.69,117.38
597,171,Beverage Item 47,Beverage,3,24.82,74.47
598,171,Starter Item 34,Starter,2,45.09,90.18
599,171,Starter Item 32,Starter,3,18.24,54.73
600,172,Starter Item 48,Starter,3,96.98,290.94
601,172,Starter Item 39,Starter,2,39.59,79.18
602,172,Main Course Item 5,Main Course,3,117.83,353.5
603,172,Main Course Item 4,Main Course,1,185.94,185.94
604,173,Starter Item 27,Starter,2,143.96,287.91
605,173,Dessert Item 5,Dessert,3,230.19,690.58
606,174,Main Course Item 5,Main Course,3,90.8,272.39
607,174,Starter Item 15,Starter,1,52.98,52.98
608,174,Starter Item 35,Starter,1,89.85,89.85
609,175,Starter Item 45,Starter,3,116.02,348.06
610,176,Dessert Item 2,Dessert,1,175.03,175.03
611,176,Starter Item 43,Starter,2,418.32,836.64
612,177,Main Course Item 47,Main Course,1,890.77,890.77
613,178,Main Course Item 17,Main Course,1,111.06,111.06
614,178,Beverage Item 28,Beverage,2,59.05,118.11
615,178,Beverage Item 4,Beverage,1,266.95,266.95
616,178,Main Course Item 26,Main Course,1,76.23,76.23
617,178,Dessert Item 43,Dessert,3,41.87,125.62
618,179,Dessert Item 37,Dessert,2,107.55,215.09
619,179,Beverage Item 11,Beverage,3,21.3,63.91
620,179,Main Course Item 33,Main Course,2,26.5,53.0
621,179,Main Course Item 33,Main Course,2,27.02,54.04
622,179,Starter Item 24,Starter,2,29.54,59.09
623,180,Dessert Item 19,Dessert,3,59.61,178.82
624,180,Starter Item 6,Starter,2,52.8,105.61
625,180,Starter Item 35,Starter,2,37.11,74.21
626,180,Starter Item 10,Starter,3,23.87,71.6
627,180,Starter Item 34,Starter,2,36.52,73.03
628,181,Dessert Item 1,Dessert,3,107.38,322.14
629,181,Starter Item 7,Starter,3,47.89,143.68
630,181,Beverage Item 16,Beverage,1,322.98,322.98
631,181,Main Course Item 18,Main Course,2,132.65,265.3
632,182,Starter Item 46,Starter,2,119.18,238.35
633,182,Main Course Item 19,Main Course,2,139.71,279.42
634,182,Starter Item 7,Starter,3,61.51,184.54
635,182,Main Course Item 18,Main Course,2,40.54,81.07
636,183,Beverage Item 11,Beverage,3,95.23,285.7
637,183,Beverage Item 30,Beverage,3,18.02,54.05
638,183,Main Course Item 19,Main Course,2,53.44,106.87
639,183,Dessert Item 29,Dessert,1,60.26,60.26
640,183,Dessert Item 32,Dessert,1,51.27,51.27
641,183,Main Course Item 17,Main Course,3,17.35,52.05
642,184,Beverage Item 31,Beverage,1,86.03,86.03
643,184,Starter Item 20,Starter,3,305.49,916.47
644,185,Beverage Item 40,Beverage,1,216.14,216.14
645,185,Main Course Item 46,Main Course,2,77.33,154.65
646,185,Starter Item 8,Starter,3,32.03,96.1
647,185,Main Course Item 44,Main Course,2,52.31,104.62
648,185,Starter Item 1,Starter,2,25.71,51.41
649,185,Dessert Item 27,Dessert,3,17.48,52.45
650,186,Dessert Item 7,Dessert,2,33.68,67.37
651,186,Starter Item 30,Starter,3,206.96,620.87
652,187,Dessert Item 16,Dessert,1,255.68,255.68
653,187,Starter Item 15,Starter,2,43.41,86.81
654,187,Dessert Item 5,Dessert,2,118.42,236.83
655,187,Starter Item 20,Starter,2,47.45,94.89
656,188,Starter Item 7,Starter,1,175.37,175.37
657,188,Main Course Item 37,Main Course,1,249.84,249.84
658,188,Main Course Item 19,Main Course,1,54.72,54.72
659,188,Beverage Item 16,Beverage,1,52.96,52.96
660,188,Dessert Item 18,Dessert,3,16.83,50.49
661,188,Main Course Item 33,Main Course,2,25.82,51.65
662,189,Beverage Item 3,Beverage,3,20.12,60.35
663,189,Main Course Item 1,Main Course,1,141.27,141.27
664,190,Dessert Item 30,Dessert,2,44.65,89.3
665,190,Dessert Item 47,Dessert,2,116.99,233.97
666,190,Dessert Item 41,Dessert,3,276.19,828.57
667,191,Starter Item 24,Starter,1,-42.47,-42.47
668,191,Dessert Item 12,Dessert,1,50.0,50.0
669,191,Beverage Item 5,Beverage,1,50.0,50.0
670,191,Dessert Item 16,Dessert,3,16.67,50.0
671,191,Dessert Item 46,Dessert,1,50.0,50.0
672,191,Starter Item 9,Starter,3,16.67,50.0
673,192,Starter Item 7,Starter,3,87.1,261.29
674,192,Main Course Item 14,Main Course,1,91.63,91.63
675,192,Main Course Item 34,Main Course,1,290.07,290.07
676,192,Dessert Item 37,Dessert,3,114.7,344.09
677,192,Main Course Item 2,Main Course,3,23.24,69.71
678,192,Beverage Item 42,Beverage,2,26.79,53.57
679,193,Beverage Item 22,Beverage,1,70.2,70.2
680,193,Beverage Item 20,Beverage,1,166.66,166.66
681,193,Starter Item 33,Starter,3,36.46,109.37
682,193,Starter Item 21,Starter,1,58.09,58.09
683,193,Beverage Item 19,Beverage,1,63.44,63.44
684,194,Dessert Item 36,Dessert,2,166.45,332.9
685,194,Main Course Item 13,Main Course,2,76.8,153.6
686,194,Starter Item 36,Starter,3,17.31,51.93
687,194,Dessert Item 21,Dessert,2,47.64,95.27
688,194,Main Course Item 16,Main Course,1,50.48,50.48
689,194,Main Course Item 8,Main Course,1,53.27,53.27
690,195,Beverage Item 5,Beverage,2,73.92,147.84
691,195,Dessert Item 10,Dessert,3,49.03,147.09
692,195,Dessert Item 44,Dessert,2,59.5,119.0
693,195,Beverage Item 11,Beverage,2,245.52,491.03
694,196,Beverage Item 34,Beverage,1,182.37,182.37
695,197,Beverage Item 48,Beverage,3,52.52,157.57
696,197,Beverage Item 48,Beverage,1,568.81,568.81
697,198,Dessert Item 39,Dessert,2,495.35,990.7
698,199,Main Course Item 45,Main Course,2,4.67,9.34
699,199,Main Course Item 14,Main Course,3,16.67,50.0
700,199,Beverage Item 48,Beverage,1,50.0,50.0
701,199,Beverage Item 26,Beverage,1,50.0,50.0
702,199,Beverage Item 44,Beverage,2,25.0,50.0
703,200,Beverage Item 36,Beverage,1,88.97,88.97
704,200,Main Course Item 12,Main Course,2,80.89,161.78
705,200,Beverage Item 26,Beverage,3,40.12,120.36
706,200,Starter Item 49,Starter,3,54.5,163.5
707,200,Beverage Item 30,Beverage,1,183.42,183.42
708,201,Main Course Item 6,Main Course,3,29.06,87.18
709,201,Starter Item 29,Starter,1,64.97,64.97
710,201,Main Course Item 3,Main Course,3,19.32,57.95
711,201,Dessert Item 47,Dessert,2,35.85,71.71
712,202,Starter Item 23,Starter,1,241.84,241.84
713,202,Main Course Item 44,Main Course,1,262.06,262.06
714,202,Starter Item 11,Starter,2,144.09,288.19
715,202,Dessert Item 25,Dessert,3,61.09,183.28
716,202,Beverage Item 43,Beverage,1,87.18,87.18
717,203,Main Course Item 49,Main Course,1,468.38,468.38
718,204,Starter Item 25,Starter,2,28.74,57.48
719,204,Starter Item 46,Starter,1,50.25,50.25
720,204,Dessert Item 25,Dessert,1,50.29,50.29
721,204,Dessert Item 19,Dessert,3,16.69,50.08
722,205,Main Course Item 40,Main Course,1,936.62,936.62
723,206,Dessert Item 28,Dessert,3,86.75,260.25
724,206,Beverage Item 3,Beverage,1,256.91,256.91
725,206,Main Course Item 8,Main Course,3,27.65,82.94
726,206,Beverage Item 6,Beverage,2,63.5,127.0
727,207,Main Course Item 13,Main Course,1,126.8,126.8
728,207,Main Course Item 15,Main Course,3,296.67,890.01
729,208,Main Course Item 25,Main Course,2,79.07,158.14
730,208,Starter Item 20,Starter,1,59.07,59.07
731,208,Main Course Item 36,Main Course,2,44.43,88.85
732,208,Starter Item 34,Starter,2,38.07,76.14
733,209,Main Course Item 10,Main Course,1,60.19,60.19
734,209,Beverage Item 43,Beverage,2,401.76,803.52
735,210,Starter Item 30,Starter,1,51.21,51.21
736,210,Beverage Item 12,Beverage,3,17.8,53.4
737,210,Dessert Item 42,Dessert,2,33.44,66.89
738,210,Starter Item 47,Starter,2,32.59,65.17
739,210,Starter Item 24,Starter,2,25.17,50.33
740,210,Starter Item 46,Starter,1,50.37,50.37
741,211,Beverage Item 31,Beverage,1,264.89,264.89
742,211,Main Course Item 39,Main Course,1,911.4,911.4
743,212,Starter Item 42,Starter,1,167.13,167.13
744,212,Main Course Item 20,Main Course,2,191.23,382.47
745,212,Dessert Item 37,Dessert,1,348.54,348.54
746,212,Main Course Item 37,Main Course,2,100.73,201.46
747,213,Starter Item 46,Starter,1,83.65,83.65
748,213,Main Course Item 34,Main Course,2,32.18,64.37
749,213,Starter Item 38,Starter,3,20.66,61.97
750,214,Starter Item 2,Starter,2,118.62,237.25
751,214,Beverage Item 32,Beverage,2,93.53,187.06
752,215,Main Course Item 28,Main Course,3,91.79,275.37
753,215,Main Course Item 49,Main Course,1,906.42,906.42
754,216,Beverage Item 45,Beverage,2,73.89,147.77
755,216,Main Course Item 16,Main Course,3,25.24,75.73
756,216,Dessert Item 16,Dessert,1,96.49,96.49
757,216,Beverage Item 37,Beverage,3,38.02,114.05
758,217,Beverage Item 35,Beverage,3,107.15,321.46
759,217,Dessert Item 21,Dessert,1,198.97,198.97
760,217,Beverage Item 7,Beverage,1,116.67,116.67
761,217,Starter Item 23,Starter,1,207.43,207.43
762,217,Dessert Item 18,Dessert,2,27.04,54.08
763,217,Starter Item 5,Starter,2,41.6,83.2
764,218,Main Course Item 33,Main Course,1,294.61,294.61
765,218,Starter Item 21,Starter,3,24.62,73.85
766,218,Starter Item 13,Starter,1,67.84,67.84
767,218,Main Course Item 6,Main Course,2,55.04,110.08
768,218,Main Course Item 12,Main Course,1,81.72,81.72
769,219,Starter Item 5,Starter,1,62.11,62.11
770,219,Beverage Item 21,Beverage,1,322.53,322.53
771,219,Beverage Item 36,Beverage,3,44.57,133.72
772,219,Beverage Item 14,Beverage,3,142.0,426.01
773,220,Dessert Item 33,Dessert,2,109.19,218.37
774,220,Dessert Item 20,Dessert,1,132.04,132.04
775,220,Main Course Item 38,Main Course,3,214.34,643.02
776,221,Beverage Item 36,Beverage,2,482.69,965.39
777,222,Main Course Item 12,Main Course,1,146.99,146.99
778,222,Dessert Item 22,Dessert,3,24.45,73.34
779,222,Starter Item 30,Starter,2,133.02,266.04
780,222,Beverage Item 26,Beverage,2,43.1,86.21
781,222,Main Course Item 17,Main Course,3,18.81,56.42
782,222,Main Course Item 32,Main Course,1,81.15,81.15
783,223,Beverage Item 1,Beverage,2,43.73,87.45
784,223,Starter Item 14,Starter,2,29.92,59.83
785,223,Main Course Item 19,Main Course,2,25.71,51.41
786,223,Beverage Item 18,Beverage,3,32.3,96.89
787,224,Main Course Item 30,Main Course,2,161.47,322.95
788,224,Starter Item 17,Starter,1,182.75,182.75
789,224,Beverage Item 26,Beverage,2,66.67,133.34
790,224,Beverage Item 8,Beverage,1,56.49,56.49
791,224,Dessert Item 33,Dessert,3,22.22,66.66
792,224,Beverage Item 28,Beverage,3,17.06,51.17
793,225,Beverage Item 6,Beverage,2,32.42,64.83
794,225,Main Course Item 43,Main Course,3,16.79,50.36
795,225,Starter Item 35,Starter,2,29.8,59.6
796,225,Dessert Item 40,Dessert,2,26.86,53.72
797,225,Beverage Item 2,Beverage,1,57.87,57.87
798,226,Main Course Item 20,Main Course,1,302.92,302.92
799,226,Dessert Item 34,Dessert,1,93.88,93.88
800,226,Starter Item 2,Starter,1,94.8,94.8
801,226,Starter Item 43,Starter,3,19.43,58.28
802,226,Starter Item 14,Starter,2,26.42,52.83
803,226,Dessert Item 24,Dessert,2,28.82,57.64
804,227,Dessert Item 7,Dessert,2,137.12,274.23
805,227,Starter Item 9,Starter,2,170.63,341.26
806,228,Main Course Item 4,Main Course,3,186.1,558.29
807,229,Dessert Item 8,Dessert,3,56.32,168.96
808,230,Main Course Item 49,Main Course,2,91.17,182.34
809,230,Starter Item 47,Starter,2,45.22,90.44
810,230,Starter Item 43,Starter,2,87.34,174.68
811,231,Main Course Item 35,Main Course,3,22.22,66.66
812,231,Starter Item 36,Starter,1,54.67,54.67
813,231,Dessert Item 26,Dessert,1,63.34,63.34
814,231,Main Course Item 24,Main Course,3,17.1,51.3
815,231,Main Course Item 26,Main Course,1,54.25,54.25
816,232,Starter Item 47,Starter,2,34.39,68.79
817,232,Main Course Item 48,Main Course,1,104.52,104.52
818,233,Dessert Item 12,Dessert,3,33.82,101.47
819,233,Starter Item 4,Starter,1,354.0,354.0
820,233,Starter Item 22,Starter,1,442.14,442.14
821,234,Beverage Item 25,Beverage,3,89.98,269.94
822,234,Starter Item 42,Starter,1,338.09,338.09
823,235,Starter Item 24,Starter,3,-0.16,-0.49
824,235,Dessert Item 1,Dessert,1,50.0,50.0
825,235,Starter Item 48,Starter,2,25.0,50.0
826,235,Dessert Item 29,Dessert,2,25.0,50.0
827,235,Starter Item 45,Starter,1,50.0,50.0
828,235,Dessert Item 20,Dessert,3,16.67,50.0
829,236,Dessert Item 30,Dessert,1,291.94,291.94
830,237,Beverage Item 38,Beverage,2,9.59,19.19
831,237,Main Course Item 9,Main Course,2,25.0,50.0
832,237,Dessert Item 23,Dessert,3,16.67,50.0
833,237,Beverage Item 40,Beverage,1,50.0,50.0
834,237,Dessert Item 43,Dessert,2,25.0,50.0
835,238,Main Course Item 41,Main Course,1,173.92,173.92
836,238,Starter Item 45,Starter,2,179.61,359.23
837,238,Dessert Item 23,Dessert,2,49.69,99.38
838,238,Beverage Item 19,Beverage,2,273.76,547.52
839,239,Starter Item 33,Starter,1,228.35,228.35
840,239,Main Course Item 29,Main Course,1,311.96,311.96
841,239,Starter Item 48,Starter,3,59.4,178.2
842,239,Beverage Item 42,Beverage,2,100.78,201.57
843,240,Beverage Item 37,Beverage,3,119.43,358.3
844,240,Starter Item 34,Starter,2,295.61,591.23
845,241,Dessert Item 23,Dessert,1,155.58,155.58
846,242,Main Course Item 44,Main Course,3,43.66,130.98
847,242,Main Course Item 11,Main Course,1,270.92,270.92
848,242,Beverage Item 35,Beverage,3,101.91,305.72
849,242,Starter Item 48,Starter,1,350.25,350.25
850,242,Starter Item 13,Starter,1,59.67,59.67
851,243,Main Course Item 36,Main Course,1,230.61,230.61
852,243,Main Course Item 32,Main Course,2,30.85,61.7
853,243,Main Course Item 37,Main Course,2,25.62,51.25
854,243,Main Course Item 8,Main Course,3,17.75,53.25
855,243,Dessert Item 1,Dessert,3,32.41,97.23
856,244,Beverage Item 21,Beverage,3,-11.38,-34.14
857,244,Main Course Item 37,Main Course,1,50.0,50.0
858,244,Dessert Item 33,Dessert,1,50.0,50.0
859,244,Dessert Item 15,Dessert,3,16.67,50.0
860,244,Dessert Item 3,Dessert,1,50.0,50.0
861,244,Beverage Item 47,Beverage,3,16.67,50.0
862,245,Starter Item 32,Starter,3,16.68,50.05
863,245,Beverage Item 7,Beverage,3,172.65,517.94
864,246,Main Course Item 19,Main Course,2,35.28,70.55
865,246,Main Course Item 31,Main Course,2,127.6,255.2
866,246,Starter Item 41,Starter,1,60.0,60.0
867,246,Main Course Item 49,Main Course,3,23.93,71.79
868,246,Beverage Item 5,Beverage,2,80.99,161.98
869,247,Starter Item 39,Starter,3,88.68,266.03
870,247,Starter Item 6,Starter,3,18.2,54.6
871,247,Main Course Item 45,Main Course,1,50.12,50.12
872,247,Dessert Item 2,Dessert,1,51.24,51.24
873,248,Starter Item 19,Starter,2,180.61,361.23
874,248,Beverage Item 49,Beverage,2,144.21,288.42
875,248,Starter Item 32,Starter,1,535.57,535.57
876,249,Beverage Item 33,Beverage,2,130.34,260.67
877,250,Dessert Item 39,Dessert,2,82.46,164.93
878,250,Main Course Item 34,Main Course,1,278.01,278.01
879,250,Dessert Item 15,Dessert,1,488.65,488.65
880,251,Main Course Item 23,Main Course,3,324.78,974.33
881,252,Starter Item 45,Starter,2,162.92,325.85
882,252,Dessert Item 7,Dessert,1,62.94,62.94
883,252,Dessert Item 29,Dessert,3,89.31,267.93
884,252,Dessert Item 12,Dessert,3,70.67,212.01
885,252,Starter Item 8,Starter,1,83.3,83.3
886,252,Starter Item 33,Starter,2,34.75,69.5
887,253,Main Course Item 33,Main Course,2,26.94,53.88
888,253,Beverage Item 39,Beverage,2,28.15,56.3
889,253,Dessert Item 35,Dessert,2,39.22,78.43
890,253,Beverage Item 20,Beverage,1,50.09,50.09
891,253,Dessert Item 39,Dessert,2,25.27,50.53
892,254,Beverage Item 20,Beverage,1,240.71,240.71
893,254,Main Course Item 9,Main Course,2,170.77,341.55
894,254,Starter Item 21,Starter,3,97.15,291.45
895,255,Beverage Item 33,Beverage,2,167.53,335.07
896,255,Starter Item 29,Starter,2,56.43,112.86
897,255,Dessert Item 15,Dessert,1,63.3,63.3
898,255,Dessert Item 9,Dessert,3,18.66,55.99
899,255,Beverage Item 46,Beverage,2,61.73,123.45
900,256,Beverage Item 10,Beverage,1,81.96,81.96
901,256,Main Course Item 43,Main Course,1,162.15,162.15
902,257,Beverage Item 16,Beverage,3,65.42,196.25
903,257,Dessert Item 46,Dessert,3,49.86,149.59
904,257,Dessert Item 12,Dessert,2,208.33,416.66
905,258,Dessert Item 36,Dessert,3,89.27,267.8
906,258,Starter Item 16,Starter,3,67.7,203.11
907,258,Beverage Item 13,Beverage,2,27.62,55.25
908,258,Beverage Item 14,Beverage,3,60.59,181.78
909,258,Dessert Item 14,Dessert,1,185.39,185.39
910,258,Starter Item 12,Starter,2,28.0,56.0
911,259,Starter Item 48,Starter,1,83.17,83.17
912,259,Main Course Item 40,Main Course,1,89.64,89.64
913,259,Starter Item 4,Starter,1,64.87,64.87
914,259,Main Course Item 16,Main Course,3,17.04,51.13
915,259,Starter Item 45,Starter,2,25.2,50.4
916,259,Dessert Item 19,Dessert,1,50.24,50.24
917,260,Beverage Item 4,Beverage,2,180.71,361.42
918,260,Main Course Item 33,Main Course,2,154.12,308.23
919,260,Beverage Item 15,Beverage,3,61.23,183.69
920,260,Starter Item 45,Starter,1,126.37,126.37
921,260,Main Course Item 23,Main Course,1,75.86,75.86
922,261,Beverage Item 46,Beverage,2,161.66,323.33
923,261,Beverage Item 22,Beverage,3,40.22,120.67
924,261,Starter Item 9,Starter,2,43.86,87.71
925,261,Dessert Item 8,Dessert,1,232.34,232.34
926,261,Beverage Item 28,Beverage,1,72.67,72.67
927,262,Beverage Item 9,Beverage,3,38.09,114.26
